Step,Env_step,MAP_NAME: smacv2_20_units - win_rate,MAP_NAME: smacv2_20_units - win_rate__MIN,MAP_NAME: smacv2_20_units - win_rate__MAX,MAP_NAME: smacv2_10_units - win_rate,MAP_NAME: smacv2_10_units - win_rate__MIN,MAP_NAME: smacv2_10_units - win_rate__MAX,MAP_NAME: smacv2_5_units - win_rate,MAP_NAME: smacv2_5_units - win_rate__MIN,MAP_NAME: smacv2_5_units - win_rate__MAX,MAP_NAME: 27m_vs_30m - win_rate,MAP_NAME: 27m_vs_30m - win_rate__MIN,MAP_NAME: 27m_vs_30m - win_rate__MAX,MAP_NAME: 10m_vs_11m - win_rate,MAP_NAME: 10m_vs_11m - win_rate__MIN,MAP_NAME: 10m_vs_11m - win_rate__MAX,MAP_NAME: 6h_vs_8z - win_rate,MAP_NAME: 6h_vs_8z - win_rate__MIN,MAP_NAME: 6h_vs_8z - win_rate__MAX,MAP_NAME: 5m_vs_6m - win_rate,MAP_NAME: 5m_vs_6m - win_rate__MIN,MAP_NAME: 5m_vs_6m - win_rate__MAX,MAP_NAME: 3s5z - win_rate,MAP_NAME: 3s5z - win_rate__MIN,MAP_NAME: 3s5z - win_rate__MAX,MAP_NAME: 3s5z_vs_3s6z - win_rate,MAP_NAME: 3s5z_vs_3s6z - win_rate__MIN,MAP_NAME: 3s5z_vs_3s6z - win_rate__MAX,MAP_NAME: 3s_vs_5z - win_rate,MAP_NAME: 3s_vs_5z - win_rate__MIN,MAP_NAME: 3s_vs_5z - win_rate__MAX,MAP_NAME: 2s3z - win_rate,MAP_NAME: 2s3z - win_rate__MIN,MAP_NAME: 2s3z - win_rate__MAX
470,7700480,2.38133899867535,1.66666675359011,2.9585799202323,17.7809858322144,11.5606933832169,29.4765830039978,47.7695280313492,43.75,54.1353404521942,11.2526915967464,0,22.6851850748062,49.3038702011108,31.4732134342194,88.3966267108917,84.7521543502808,76.9470393657684,94.8795199394226,11.9529259204865,3.71747203171253,38.3792042732239,57.2879058122635,34.8623842000961,82.2429895401001,0.0660066027194262,0,0.330033013597131,56.0151951666921,0.40816324763,87.3626351356506,95.9775817394257,82.4999988079071,100
471,7716864,2.48752163723111,1.3550135307014,4.21348325908184,19.4553551077843,13.5057464241982,30.9941530227661,48.0143731832504,44.6913570165634,51.9280195236206,9.73128154873848,0,23.3644858002663,50.595703125,33.0316752195358,91.5789484977722,87.4820947647095,80.2507817745209,95.222932100296,11.7036446556449,2.9190206900239,38.3333325386047,59.8175370693207,33.6585372686386,75.4999995231628,0.0692041544243693,0,0.346020772121847,56.5005386061966,0.840336177498102,86.432158946991,96.4947080612183,85.1063847541809,100
472,7733248,2.03040040563792,0.279329600743949,3.18302400410175,19.6154528856277,12.5,34.6820801496506,48.3061599731445,40.9921675920486,56.9974541664124,11.0324453562498,0,29.6208530664444,50.310914516449,34.1685652732849,90.8695638179779,86.6247570514679,80.0000011920929,91.8128669261932,12.8679639846087,4.34353388845921,42.9230779409409,58.5222035646439,36.44859790802,79.904305934906,0,0,0,56.0084688849747,0.829875562340021,84.4086050987244,96.7436134815216,88.6956512928009,99.0291237831116
473,7749632,1.80981054902077,1.33333336561918,2.5280898436904,17.632167339325,12.0343841612339,29.6398878097534,48.6999368667603,44.8019802570343,53.3333361148834,12.0978560298681,0,30.1265835762024,48.8770508766174,34.7222208976746,87.3150110244751,86.8698740005493,78.2874643802643,92.9447829723358,13.357322961092,3.35195548832417,47.8605389595032,57.1730959415436,33.98058116436,77.2511839866638,0,0,0,56.2852209992707,1.26050421968102,82.8282833099365,96.0507464408875,82.5531899929047,100
474,7766016,2.18314412981272,1.79104469716549,2.74725276976824,17.9485206305981,10.3351958096027,33.5384607315063,47.0630663633347,41.7302787303925,54.5454561710358,12.7292603254318,0,31.8059295415878,49.8811972141266,34.0561211109161,86.1111104488373,84.026472568512,71.7532455921173,92.8571403026581,12.8231443464756,2.71281562745571,44.1717803478241,58.1792783737183,37.864077091217,73.5000014305115,0,0,0,58.4433698654175,0,84.2364549636841,96.0036492347717,82.6839804649353,99.672132730484
475,7782400,2.27167379111052,1.38121545314789,3.44827584922314,19.9908950924873,13.0434781312943,31.8181812763214,47.2846460342407,43.9588695764542,50.8997440338135,13.2609527558088,0,36.3395214080811,52.1069741249085,34.508815407753,90.8704876899719,86.86199426651,76.602566242218,92.6984131336212,13.1378006190062,3.67577746510506,45.9199994802475,60.1994627714157,35.5769217014313,80.0000011920929,0,0,0,57.1398568153381,0,82.2580635547638,95.776264667511,82.1428596973419,99.3730425834656
476,7798784,2.23657412454486,0.817438680678606,3.27868834137917,19.0456414222717,13.3333340287209,27.8260856866837,49.6609371900559,45.591938495636,54.408061504364,13.2933605462313,0,40.263158082962,49.7613912820816,32.3116213083267,89.0625,84.0135216712952,72.4919080734253,90.3654456138611,13.360692858696,3.81040908396244,46.2264150381088,63.0222553014755,42.0289844274521,83.8862538337708,0.0727272732183337,0,0.363636366091669,53.8684307970107,0.436681229621172,80.2030444145203,96.7991554737091,88.9830529689789,99.3464052677155
477,7815168,1.88059547916055,0.795756001025438,2.69461069256067,18.668610304594,11.9318179786205,32.3943674564362,49.3060678243637,44.4717437028885,53.5000026226044,14.3891885876656,0,39.84375,50.4839420318604,34.1494858264923,89.8089170455933,85.4862260818481,73.7500011920929,92.9530203342438,12.4717357009649,3.01602259278297,42.990654706955,62.517916560173,43.4343427419663,79.0575921535492,0,0,0,57.9011521488428,0.851063802838326,84.2391312122345,95.9090864658356,86.1344516277313,99.3589758872986
478,7831552,1.81815471500158,1.2269938364625,2.20385678112507,20.2665400505066,11.3960117101669,34.2261910438538,48.0115950107574,43.3414041996002,53.5714268684387,15.6283423304558,0,47.0588237047195,49.8423075675964,33.2912981510162,86.2144410610199,84.0396165847778,70.977920293808,92.0886099338532,13.0916048586369,4.12757955491543,44.3037986755371,62.0529723167419,40.2912616729736,78.899085521698,0.0714285718277097,0,0.357142859138548,56.5074007585645,0.425531901419163,86.5979373455048,96.8542766571045,88.9361679553986,100
479,7847936,2.05076834186912,0.810810830444098,3.02197802811861,18.6996728181839,13.8728320598602,26.6475647687912,47.6772791147232,37.6847296953201,51.8610417842865,14.7025469690561,0,38.3202105760574,47.9455673694611,31.1369508504868,82.0895493030548,85.5077719688416,69.7247684001923,91.566264629364,13.8431491702795,4.45859879255295,50,61.2238812446594,35.0253820419312,81.4070343971252,0.222222227603197,0,1.11111113801599,58.8808947894722,0.427350448444486,87.7659559249878,97.5113725662231,91.5555536746979,99.3548393249512
480,7864320,2.42894887924194,1.60427801311016,3.04709132760763,17.8646592795849,10.9792284667492,31.142857670784,49.0658682584763,44.9382722377777,52.7093589305878,13.3025791496038,0,35.7499986886978,52.8649985790253,32.989689707756,88.6462867259979,85.3633558750153,73.0886876583099,92.3076927661896,12.7726463973522,3.75234521925449,43.75,60.2963244915009,32.6829254627228,80.701756477356,0.230554537847638,0,0.746268639340997,56.8358758464456,0.865800864994526,86.7021262645721,97.229368686676,90.3930127620697,99.352753162384
481,7880704,2.59448025375605,2.0833333954215,3.10880821198225,17.6820433139801,13.3928567171097,25.9701490402222,51.1994475126267,47.3007708787918,54.7677278518677,11.6058491170406,0,30.8270663022995,49.8602122068405,34.6104711294174,86.1842095851898,85.635769367218,67.4193561077118,94.9843287467957,13.4739048033953,4.18215617537499,46.4106857776642,58.3348250389099,28.2926827669144,78.8288295269012,0,0,0,56.633073259145,0.833333376795054,84.5360815525055,97.1796107292175,89.626556634903,99.6731996536255
482,7897088,2.28929543867707,1.47928996011615,3.14136110246181,19.2110815644264,15.0568187236786,29.37853038311,48.1164580583572,40.9429281949997,53.4482777118683,10.6975931674242,0,29.7766745090485,52.9412496089935,35.7142865657806,89.3709301948547,88.117002248764,73.8170325756073,95.4954981803894,13.1540252268314,4.11599613726139,43.8423633575439,60.8411997556686,26.4150947332382,82.3529422283173,0.138658122159541,0,0.371747207827866,55.37358507514,0.881057232618332,86.0824763774872,96.6701102256775,89.2857134342194,99.3421077728272
483,7913472,2.49713744968176,1.60000007599592,2.82485876232386,19.4288709759712,14.2450138926506,31.8840593099594,51.5804195404053,50.4901945590973,52.4875640869141,11.5014560520649,0,31.8181812763214,53.5676109790802,33.3757966756821,88.7892365455627,86.9170701503754,74.6835470199585,93.6708867549896,13.0291577428579,3.59168238937855,44.6457982063293,60.5450510978699,25.5102038383484,85.3881299495697,0,0,0,55.1187169738114,0.840336177498102,79.2929291725159,97.1046650409699,90.128755569458,99.3421077728272
484,7929856,2.42593552917242,1.32625997066498,3.33333350718021,18.2012063264847,13.3333340287209,29.1316539049149,47.7253240346909,43.3823525905609,55.6109726428986,11.7801614105701,0,32.3741018772125,50.423224568367,34.099617600441,84.5132768154144,88.9473712444305,73.4177231788635,96.1538434028626,12.6741260290146,4.01869155466557,43.2216912508011,61.8497228622437,30.6976735591888,83.9826822280884,0,0,0,56.6242695041001,0.829875562340021,81.2182724475861,96.6950953006744,88.3817434310913,99.3399322032928
485,7946240,2.30465974658728,1.04986876249313,3.36391441524029,18.637481033802,14.2433241009712,32.2674423456192,47.9119461774826,42.1465963125229,52.7499973773956,11.4288199692965,0,30.1546394824982,50.6159895658493,33.5897445678711,82.5287342071533,88.0100882053375,77.358490228653,94.8170721530914,13.6579326167703,2.51396652311087,48.3108103275299,61.7214679718018,26.6331672668457,89.5927608013153,0,0,0,58.1129565089941,1.21951214969158,88.5416686534882,97.481677532196,91.3793087005615,99.0259766578674
486,7962624,2.12581135332584,1.07238609343767,3.2163742929697,17.6614001393318,12.6470595598221,27.9069781303406,48.7308132648468,43.3583945035934,53.1707346439362,9.93981435894966,0,25.1196175813675,51.2243431806564,33.7612330913544,83.5497856140137,85.277351140976,71.7460334300995,93.0513620376587,13.4491861611605,3.48399244248867,47.4714517593384,60.3032845258713,23.4741777181625,82.8828811645508,0.0751879718154669,0,0.375939859077334,56.4343154430389,0,84.736841917038,97.4893653392792,91.0256385803223,99.6710538864136
487,7979008,1.95561232045293,0.533333327621222,3.18302400410175,18.8183346390724,13.134329020977,30.144926905632,46.3737607002258,40.6565666198731,54.9261093139648,10.8795493841171,0,26.433914899826,53.1267577409744,35.8344107866287,86.1990928649902,85.8996498584747,75.4777073860168,91.8128669261932,14.6071308851242,3.95584180951118,50.6600677967072,62.2303020954132,18.22429895401,88.5964930057526,0.0727272732183337,0,0.363636366091669,56.888203471899,1.36986300349236,83.4951460361481,96.5924823284149,88.4615361690521,99.0415334701538
488,7995392,1.83752736076713,1.09289614483714,2.5000000372529,18.6628460884094,13.7829914689064,26.5714287757874,45.7593011856079,42.8205132484436,48.6552566289902,11.3844472914934,0,27.8772383928299,55.05495429039,35.8056277036667,87.7461731433868,85.8216667175293,72.2561001777649,92.6829278469086,14.0820951759815,3.84254902601242,49.5867758989334,61.9521960616112,23.4999999403954,81.77570104599,0,0,0,57.5473808031529,0.423728814348578,82.4468076229095,97.6487362384796,91.5611803531647,99.3506491184235
489,8011776,2.19545029103756,1.10803321003914,3.10077518224716,18.7164628505707,13.4670481085777,29.1176468133926,47.2223657369614,42.6020413637161,55.4726362228394,10.272990167141,0,26.9326686859131,54.4170105457306,33.4203660488129,86.5044236183167,84.0926778316498,71.2121188640595,90.4918015003204,14.187999740243,3.36763337254524,50.4950523376465,63.5080620646477,23.7209305167198,88.2629096508026,0,0,0,60.7736218348146,1.70940179377794,86.4583313465118,97.6466298103333,92.5438582897186,99.6699690818787
490,8028160,2.60864812880754,1.76322422921658,3.67454066872597,20.1143079996109,15.2112677693367,33.6283177137375,48.0195158720017,40.8163279294968,57.1776151657105,10.8401395380497,0,28.0612230300903,56.4531540870667,36.8152856826782,88.4026229381561,85.0586175918579,70.1219499111176,93.0091202259064,14.2216261476278,3.93258444964886,50.9090900421143,61.7602574825287,28.6407768726349,86.4406764507294,0,0,0,60.5367489531636,1.28755364567041,86.6336643695831,97.020446062088,89.3617033958435,99.6774196624756
491,8044544,2.10162043571472,1.51515156030655,3.03867403417826,19.436526298523,14.9700596928597,30.7246387004852,49.4401180744171,43.8423633575439,56.0859203338623,9.54934991896153,0,23.3415231108665,53.4325408935547,32.4775338172913,83.5955083370209,87.5993847846985,77.6025235652924,94.6372210979462,14.3583460897207,3.58829088509083,50,62.0469573140144,19.6261689066887,87.4439477920532,0.308458171784878,0,1.14068444818258,59.8261691257358,3.08370050042868,83.6842119693756,98.3531641960144,95.3586518764496,100
492,8060928,2.23232932388782,1.87165774405003,2.70270276814699,18.0283388495445,11.370262503624,32.94797539711,48.4302449226379,43.4447288513184,54.9118399620056,10.5068542063236,0,30.5555552244186,53.6971724033356,35.5006515979767,81.5144777297974,83.639121055603,70.336389541626,92.2118365764618,13.9732974767685,3.10150384902954,48.8926738500595,63.3976936340332,29.5566499233246,86.5384638309479,0.372424777597189,0,1.12359551712871,60.5723308026791,0.843881815671921,87.5647664070129,97.7307271957397,93.2489454746246,99.6731996536255
493,8077312,2.07900295034051,1.06666665524244,2.91005298495293,18.6488714814186,13.213212788105,25.9776532649994,50.0244331359863,45.3825861215591,56.7961156368256,9.63844303041697,0,28.2973617315292,53.114196062088,35.3548377752304,91.3907289505005,84.8324286937714,71.7791438102722,93.9759016036987,14.9195919185877,4.60526309907436,52.6315808296204,62.588147521019,29.665070772171,84.7457647323608,0,0,0,62.3630275204778,0.448430515825748,84.736841917038,98.8501453399658,96.2343096733093,100
494,8093696,2.30501282960176,1.10803321003914,3.2171580940485,20.9892576932907,16.2721887230873,33.3333343267441,47.8030699491501,44.5812821388245,52.3690760135651,8.15550051629543,0,21.4622646570206,52.8461444377899,37.7892017364502,88.1318688392639,87.038586139679,76.0736167430878,94.4615364074707,15.2213355153799,3.67985293269157,58.9285731315613,65.8327329158783,34.3283593654633,88.738739490509,0.0655737705528736,0,0.327868852764368,62.4196004867554,0,88.775509595871,97.6933145523071,95.708155632019,99.3243217468262
495,8110080,2.22707136534154,0.50632911734283,3.26975472271442,18.495717048645,14.6974056959152,28.6118984222412,49.1545498371124,43.5768276453018,53.2846689224243,5.31724356114864,0,13.2867127656937,52.4588352441788,38.0890041589737,91.4606750011444,87.1808660030365,75,93.8837945461273,14.8121857270598,3.08411214500666,56.5371036529541,59.6431332826614,29.665070772171,82.0627808570862,0.301523045636713,0,0.751879718154669,60.5754773691297,0.444444455206394,86.0962569713593,97.9121780395508,92.1810686588287,100
496,8126464,2.21470498479903,0.47846888191998,3.85674946010113,19.4868960976601,14.9717509746552,34.8441928625107,46.4861410856247,39.8009955883026,58.2309603691101,7.03618433326483,0,16.5116280317307,53.2972133159637,37.7922087907791,91.2280678749085,86.2867045402527,73.2142865657806,95.783132314682,15.6755117326975,3.69318164885044,57.2173893451691,66.8518525362015,35.4679793119431,84.2105269432068,0.152671756222844,0,0.763358781114221,61.5727291628718,1.31578948348761,88.2051289081574,97.5417637825012,91.9491529464722,99.6688723564148
497,8142848,2.19807244837284,1.73697266727686,2.4861877784133,20.130970031023,11.1111111938953,32.6760560274124,48.5904163122177,41.6243642568588,55.73770403862,7.19116423279047,0,20.2863961458206,51.4186424016953,35.1351350545883,89.2070472240448,82.5179636478424,57.3964476585388,95.2095806598663,15.4551386088133,3.80859375,56.2386989593506,65.8126336336136,33.8235288858414,87.1681392192841,0.0682593835517764,0,0.341296917758882,61.4359598793089,1.34529145434499,86.9109928607941,98.0649876594543,92.8870320320129,100
498,8159232,2.0001533254981,0.806451588869095,3.95136773586273,20.9491369128227,15.072463452816,31.325301527977,48.6119592189789,41.3436681032181,54.8628449440002,7.00285788625479,0,20.853079855442,50.9695023298264,33.5877865552902,92.6406919956207,80.8939349651337,55.4597675800324,92.3547387123108,15.6765802204609,3.64826954901218,57.6923072338104,67.0020258426666,30.3317546844482,89.6713614463806,0.212765950709581,0,1.06382975354791,63.2512426562607,0.904977414757013,88.1720423698425,98.1210374832153,92.9166674613953,100
499,8175616,2.20396406948566,1.32275130599737,3.28358225524425,19.4492802023888,12.7906978130341,35.6125354766846,47.2613233327866,39.3939405679703,55.0617277622223,6.30011633038521,0,15.0234743952751,52.443882226944,35.759899020195,89.8488104343414,81.2623047828674,47.3837196826935,93.0091202259064,16.0414239764214,3.65510769188404,57.4545443058014,66.8279421329498,31.5789461135864,88.362067937851,0.149102755822241,0,0.392156885936856,63.6765582114458,0.877192988991737,89.6907210350037,97.6375448703766,92.4369752407074,99.6815264225006
500,8192000,2.79736883938313,1.8823528662324,4.43213284015656,18.7128961086273,13.59773427248,35.2435529232025,49.1769236326218,41.2935316562653,57.2127163410187,5.79667631536722,0,13.3182838559151,52.6485830545425,35.2866232395172,88.4210526943207,82.2732132673264,48.8439291715622,94.3620204925537,15.0130394846201,4.30308692157269,54.1012227535248,65.8932703733444,32.2274893522263,83.5680723190308,0.363277527503669,0,1.12781953066587,63.8830660283566,1.71673819422722,86.4583313465118,97.8872811794281,94.6938753128052,99.0033209323883
501,8208384,2.36660249531269,1.08401086181402,5.10510504245758,19.4596254825592,14.4927531480789,36.8571430444717,47.4618697166443,39.702233672142,53.8083553314209,7.53003507852554,0,15.596330165863,53.5457479953766,33.9743584394455,89.5074963569641,82.9703187942505,56.3049852848053,93.3993399143219,15.6261796504259,3.8317758589983,56.7708313465118,65.7499647140503,27.8301894664764,86.9955182075501,0.219780225306749,0,1.09890112653375,63.3699939213693,0.847457628697157,89.0052378177643,97.1689403057098,90.6779646873474,99.3749976158142
502,8224768,2.90665425360203,1.18764843791723,4.92753610014915,20.2709436416626,14.6131798624992,32.8488379716873,48.9760214090347,42.487046122551,56.0283660888672,5.52508868277073,0,11.1872144043446,54.8148202896118,34.7043693065643,89.5652174949646,83.9691436290741,57.2307705879211,93.313068151474,15.0320353358984,3.26797403395176,55.0802111625671,64.6532127261162,23.1481477618217,85.2040827274323,0.658165365457535,0,2.94117648154497,62.5325954891741,0.409836042672396,85.9375,98.3701682090759,95.5102026462555,100
503,8241152,2.07745144143701,1.33689837530255,4.32276651263237,18.2103601098061,13.0057796835899,35.6321841478348,49.6803361177444,42.0512825250626,54.1371166706085,5.41598610579968,0,12.1951222419739,54.8100024461746,42.3225820064545,87.9237294197083,83.4448325634003,58.8059723377228,94.6902632713318,15.7017959654331,3.58490571379662,58.7030708789825,64.920195043087,24.5370373129845,84.4444453716278,0.0743494415655732,0,0.371747207827866,61.2398058921099,0.877192988991737,82.6086938381195,98.1710553169251,93.4693872928619,100
504,8257536,2.68399797379971,2.20385678112507,3.51906158030033,19.1142645478249,12.6074492931366,37.0149254798889,47.1767276525497,41.9597983360291,51.8957316875458,6.23404197394848,0,13.4529143571854,53.8857126235962,36.7007672786713,90.0843858718872,84.4336009025574,60.7784450054169,94.6372210979462,16.3904535025358,4.02621738612652,58.2897007465363,66.8487134575844,24.7706428170204,86.8292689323425,0.286249872297049,0,1.07913669198751,62.6902341842651,0,86.1111104488373,97.7083563804626,95.1612889766693,98.7012982368469
505,8273920,2.76321053504944,1.4319809153676,4.47368435561657,17.0903284847736,9.91501435637474,30.1675975322723,49.1811680793762,44.4155842065811,55.5555582046509,6.98154885321856,0,15.5452430248261,54.5074433088303,37.5161707401276,88.0434811115265,85.2561473846436,64.9851620197296,92.011833190918,16.9470185786486,3.91425900161266,62.0689630508423,64.0352517366409,28.8461536169052,83.4080696105957,0.150375943630934,0,0.751879718154669,62.3310467787087,1.29310349002481,83.9195966720581,97.5777530670166,94.7368443012238,98.7012982368469
506,8290304,2.56478278897703,0.702576106414199,3.83480824530125,17.5070129334927,10.6741569936275,29.3447285890579,49.4610488414764,43.5768276453018,55.2238821983337,7.82458633184433,0,15.9313723444939,53.3384066820145,34.2711001634598,90.3846144676209,84.9431502819061,57.6119422912598,96.2962985038757,15.6758503615856,3.84976528584957,59.1071426868439,65.7095623016357,31.3636362552643,83.7438404560089,0.0735294120386243,0,0.367647060193121,63.7030100077391,0.884955748915672,88.0829036235809,97.5828051567078,92.1568632125855,99.3569135665894
507,8306688,2.62895818799734,1.23762376606464,3.23450118303299,19.2404042184353,11.8155620992184,32.4858754873276,47.3921835422516,43.9803451299667,54.3062210083008,6.48072343319654,0,13.6690646409988,51.6146463155746,34.2675149440765,89.8520112037659,82.7350926399231,56.4971745014191,94.9554920196533,16.2944992631674,4.03377115726471,59.0509653091431,62.2993594408035,30.5936068296432,82.4034333229065,0.152894495986402,0,0.396825419738889,63.8600493595004,0.900900922715664,86.7346942424774,97.9008686542511,94.3775117397308,99.3288576602936
508,8323072,1.99217244982719,1.13960113376379,3.35195548832417,18.1424479186535,10.3151865303516,32.5581401586533,48.1591641902924,44.0298497676849,52.470588684082,6.18047304451466,0,13.0221128463745,52.8571885824204,35.7881128787994,88.8650953769684,83.3708429336548,56.3953459262848,93.7888205051422,17.0501076430082,3.40586565434933,64.4927561283112,67.5551152229309,30.1886796951294,88.095235824585,0.220328751020133,0,0.738007389008999,63.9565639570355,1.32743362337351,87.3015880584717,98.4053134918213,97.2549021244049,99.3630588054657
509,8339456,2.1596582327038,0.487804878503084,4.13223132491112,18.5034961998463,10.9510086476803,33.4293961524963,50.2403569221497,46.8193382024765,56.0000002384186,6.23008105903864,0,14.5679011940956,52.2041571140289,35.1969510316849,86.1842095851898,83.5664105415344,61.2903237342835,93.17507147789,16.9658233225346,3.94366197288036,63.6036038398743,68.1082731485367,35.0467294454575,86.4864885807037,0.231457441113889,0,0.793650839477778,63.135326076299,1.3513513840735,87.6344084739685,98.0733942985535,95.9183692932129,99.0163922309876
510,8355840,2.05780213698745,1.07816709205508,3.79008762538433,16.5517623722553,6.92520812153816,31.1764717102051,47.6393836736679,43.7018007040024,55.9808611869812,7.46825411915779,0,15.8730164170265,49.9333262443543,38.3225798606873,86.5509748458862,83.5574400424957,57.014924287796,94.0476179122925,16.9150383770466,3.71819958090782,63.3699655532837,67.9497599601746,39.3034815788269,88.5321080684662,0.143682607449591,0,0.366300367750227,66.243534181267,1.38248847797513,87.3015880584717,97.8186762332916,93.0232584476471,100
511,8372224,2.28725485503674,0.975609757006168,3.59281450510025,18.2057750225067,11.2676054239273,29.8295468091965,48.1994819641113,44.3037986755371,54.7677278518677,6.49698525667191,0,15.3061226010323,52.0427227020264,39.0180885791779,84.279477596283,83.8381576538086,56.1643838882446,95.7446813583374,16.4304653555155,3.66197191178799,62.8623187541962,66.0337555408478,33.1753551959991,82.0175409317017,0.144404331222177,0,0.722021656110883,64.5083844661713,0,84.2105269432068,98.3330321311951,94.8818922042847,99.6835470199585
512,8388608,2.89057441521436,0.245098047889769,6.10465109348297,18.3136233687401,12.5,33.3333343267441,49.0778774023056,43.7185943126678,56.4593315124512,7.52038285136223,0,15.1364758610725,53.4937208890915,37.2750639915466,87.9732728004456,83.8597476482391,57.267439365387,96.3636338710785,17.0044778287411,3.46117876470089,66.7272746562958,66.8837213516235,32.3943674564362,85.3773593902588,0,0,0,65.4655664414167,4.22535203397274,87.5675678253174,98.4559094905853,94.5945918560028,99.675327539444
513,8404992,1.74496693536639,0.999999977648258,3.30578498542309,17.0572637021542,10.3351958096027,29.479768872261,47.2899514436722,40.7862395048142,53.2530128955841,7.45995175093412,0,18.1141436100006,53.1496804952621,37.7720862627029,89.2376661300659,82.735390663147,53.1073451042175,94.7530865669251,16.8295422196388,3.85338328778744,64.9906873703003,66.4805775880814,33.3333343267441,86.5470826625824,0.143884895369411,0,0.719424476847053,66.7423087358475,1.89573466777802,92.1465992927551,98.684276342392,95.9999978542328,100
514,8421376,2.42373315617442,1.03092780336738,3.49462367594242,17.0578916370869,11.0169492661953,27.089336514473,50.0376665592194,45.5665022134781,57.855361700058,6.13999236375093,0,14.4702836871147,53.1679731607437,34.0259730815887,87.4439477920532,83.9972174167633,50.9589016437531,95.4954981803894,17.5462114810944,4.1121494024992,67.7419364452362,62.5262880325317,26.6055047512054,86.0169470310211,0.301321484148502,0,1.12781953066587,66.1569316126406,0.913241971284151,91.304349899292,98.7870836257935,95.5823302268982,100
515,8437760,1.90099555999041,1.27551024779677,3.04709132760763,18.1334862112999,12.9729732871056,31.4868807792664,49.6360856294632,45.4545468091965,54.7911524772644,7.04033821821213,0,17.0984461903572,53.4229356050491,36.340206861496,83.8636338710785,82.4097144603729,51.7711162567139,96.9788491725922,17.1649369969964,2.96846013516188,65.3558075428009,60.5929702520371,19.6428567171097,85.8369112014771,0.296810297295451,0,0.766283506527543,67.0141523703933,2.31481473892927,89.7959172725678,98.2170867919922,96.0159361362457,98.9966571331024
516,8454144,1.63491924759001,0.248138955794275,3.42857129871845,17.7016055583954,12.7976194024086,28.7833839654922,50.9869366884232,45.2196389436722,58.9242041110992,6.91848173737526,0,14.2528742551804,56.7379522323608,35.6962025165558,88.8392865657806,82.5303673744202,47.0108687877655,95.4682767391205,16.1004896461964,3.88726927340031,60.6227099895477,63.1871867179871,26.9406378269196,88.034188747406,0.365162258967757,0,0.803212821483612,65.5791089683771,0.471698120236397,87.4316930770874,97.9903244972229,94.4444417953491,99.0536272525787
517,8470528,2.46862953528762,0.999999977648258,3.57142873108387,18.2470162212849,12.4293781816959,35.3801161050796,49.3384724855423,41.7721509933472,58.4415555000305,6.96625951677561,0,16.7539268732071,53.9370059967041,34.3074977397919,82.618510723114,82.1321588754654,43.4316366910934,95.0464367866516,16.9918702542782,3.11614722013473,65.2495384216309,63.5338002443314,27.4881511926651,84.680849313736,0.291299037635326,0,1.07913669198751,66.542231887579,0.881057232618332,85.7142865657806,98.4402644634247,96.484375,99.6655523777008
518,8486912,3.0151054635644,1.26262623816729,5.79268299043179,16.5748625993729,12.6436784863472,26.6106456518173,50.2877235412598,42.8191483020783,57.5980365276337,7.04864617437124,0,16.0206720232964,51.9942051172257,34.8329037427902,84.1379284858704,81.8124032020569,46.1333334445953,93.1464195251465,16.5718597918749,3.29256802797317,63.1386876106262,66.4943760633469,27.0142167806625,89.2241358757019,0.37453182041645,0,1.87265910208225,64.691154807806,1.36986300349236,86.5979373455048,98.6292839050293,97.6653695106506,99.3355453014374
519,8503296,2.40369442850351,1.63934417068958,2.68817208707333,18.3184488117695,12.3287670314312,29.2613625526428,48.1459009647369,41.4248019456863,52.6960790157318,7.42131024599075,0,16.9620260596275,53.1943356990814,35.5163723230362,87.0897173881531,80.8720415830612,42.8571432828903,94.4272458553314,17.1587177366018,3.92523370683193,64.3122673034668,63.6869359016418,25.806450843811,83.1775724887848,0.762342140078545,0,2.69230771809816,66.044697612524,1.36986300349236,90.055251121521,97.7832365036011,94.4444417953491,99.3569135665894
520,8519680,2.36553184688091,1.42045458778739,3.84615398943424,17.2280701994896,10.8504399657249,28.8184434175491,50.1140761375427,42.0397996902466,56.3591003417969,8.09988547116518,0,20.2156335115433,52.1183240413666,32.253885269165,88.8888895511627,80.3102600574493,42.8961753845215,94.2073166370392,16.3244487345219,3.73280942440033,61.7810785770416,62.0903140306473,25.4807680845261,84.5815002918243,0.446447958238423,0,1.52671756222844,66.305024176836,2.81690135598183,89.2857134342194,98.2463347911835,94.1634237766266,99.6688723564148
521,8536064,2.50561274588108,0.554016605019569,4.36046496033669,16.9397950172424,8.90804603695869,28.1337052583694,47.5542843341827,42.469134926796,52.0202040672302,8.11851061880589,0,19.5488721132278,53.1911867856979,38.4318768978119,87.8854632377625,82.5064516067505,50.806450843811,95.2095806598663,16.4900241792202,3.192488104105,63.8733685016632,66.6324651241303,33.0232560634613,87.6595735549927,0.307746110484004,0,1.16279069334269,63.8508509285748,1.38888889923692,88.2653057575226,98.3737051486969,95.3846156597137,99.3710696697235
